#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 2 (=DEEPSEA)
# Vessel types: 3,4
# Vessel count: 12,8
# Number of cargoes: 80
# Cargo sizes: 2
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 3 (out of 5)
#----------------------------------------------------------------

# number of ports
86
# number of vessels
20
# for each vessel: vessel index, home port, starting time, capacity
1,13,0,130000
2,78,0,130000
3,73,0,130000
4,41,0,130000
5,33,491,130000
6,45,755,130000
7,41,0,130000
8,30,40,130000
9,24,756,130000
10,62,0,130000
11,58,0,130000
12,72,117,130000
13,62,0,71000
14,72,0,71000
15,75,0,71000
16,12,0,71000
17,19,0,71000
18,56,669,71000
19,71,0,71000
20,33,0,71000
# number of cargoes
80
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,3,4,5,6,8,9,10,11,12,13,16,17,18,19,20,21,22,23,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,66,67,68,69,72,74,75,76,78,79,80
2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80
3,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80
4,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,47,48,49,51,52,53,54,55,56,57,58,59,61,62,63,64,65,67,68,69,71,72,73,74,75,76,77,78,79,80
5,1,2,3,4,5,6,8,9,10,12,13,16,18,19,20,21,22,25,26,28,29,30,31,33,35,36,37,38,39,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,67,68,69,75,76,78,80
6,1,2,3,4,6,8,9,10,11,13,16,17,18,19,20,21,22,26,28,29,30,31,32,33,35,36,37,39,41,42,43,44,45,49,52,53,54,56,57,58,59,61,62,63,64,65,67,68,69,72,75,76,78,80
7,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,47,48,49,51,52,53,54,55,56,57,58,59,61,62,63,64,65,67,68,69,71,72,73,74,75,76,77,78,79,80
8,1,2,3,4,5,6,8,9,10,11,12,13,16,17,18,19,20,21,22,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,66,67,68,69,72,75,76,78,80
9,1,2,3,4,5,6,8,9,10,13,16,19,20,21,22,25,29,30,31,33,35,36,37,42,43,44,49,52,53,54,56,57,58,59,62,63,64,65,67,68,69,75,76,78
10,1,2,3,4,5,6,8,9,10,11,12,13,16,17,18,19,20,21,22,23,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,49,51,52,53,54,56,57,58,59,61,62,63,64,65,66,67,68,69,72,75,76,78,79,80
11,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,47,48,49,52,53,54,55,56,57,58,59,61,62,63,64,65,67,68,69,71,72,73,74,75,76,77,78,79,80
12,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80
13,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,40,41,45,52,53,54,56,58,61,62,65,71,72,74,75,76,78,79,80
14,1,2,3,4,7,8,9,10,11,13,14,15,17,18,20,21,22,23,24,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,60,61,62,65,70,71,72,74,75,76,78,79,80
15,1,2,3,4,7,8,9,10,11,13,14,15,17,18,20,21,22,23,24,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,60,61,62,65,70,71,72,74,75,76,78,79,80
16,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,40,41,45,52,53,54,56,58,61,62,65,71,72,74,75,76,78,79,80
17,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,40,41,45,52,53,54,56,58,61,62,65,71,72,74,75,76,78,79,80
18,1,2,3,4,8,9,10,11,13,17,18,20,21,22,25,26,29,30,31,32,35,41,45,52,53,54,56,58,61,62,65,72,75,76,78,80
19,1,2,3,4,7,8,9,10,11,13,15,17,18,20,21,22,23,24,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,61,62,65,71,72,74,75,76,78,79,80
20,1,2,3,4,7,8,9,10,11,13,17,18,20,21,22,23,25,26,29,30,31,32,35,41,45,52,53,54,55,56,58,61,62,65,71,72,74,75,76,78,79,80
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
16,45,3,721,900279
17,45,3,721,900279
18,45,3,721,900279
19,45,3,721,900279
20,45,3,721,900279
1,45,4,687,1041258
2,45,4,687,1041258
3,45,4,687,1041258
4,45,4,687,1041258
5,45,4,687,1041258
6,45,4,687,1041258
7,45,4,687,1041258
8,45,4,687,1041258
9,45,4,687,1041258
10,45,4,687,1041258
11,45,4,687,1041258
12,45,4,687,1041258
13,45,4,687,858644
14,45,4,687,858644
15,45,4,687,858644
16,45,4,687,858644
17,45,4,687,858644
18,45,4,687,858644
19,45,4,687,858644
20,45,4,687,858644
1,45,5,736,1115179
2,45,5,736,1115179
3,45,5,736,1115179
4,45,5,736,1115179
5,45,5,736,1115179
6,45,5,736,1115179
7,45,5,736,1115179
8,45,5,736,1115179
9,45,5,736,1115179
10,45,5,736,1115179
11,45,5,736,1115179
12,45,5,736,1115179
13,45,5,736,919601
14,45,5,736,919601
15,45,5,736,919601
16,45,5,736,919601
17,45,5,736,919601
18,45,5,736,919601
19,45,5,736,919601
20,45,5,736,919601
1,45,6,715,1082906
2,45,6,715,1082906
3,45,6,715,1082906
4,45,6,715,1082906
5,45,6,715,1082906
6,45,6,715,1082906
7,45,6,715,1082906
8,45,6,715,1082906
9,45,6,715,1082906
10,45,6,715,1082906
11,45,6,715,1082906
12,45,6,715,1082906
13,45,6,715,892988
14,45,6,715,892988
15,45,6,715,892988
16,45,6,715,892988
17,45,6,715,892988
18,45,6,715,892988
19,45,6,715,892988
20,45,6,715,892988
1,45,7,732,1108462
2,45,7,732,1108462
3,45,7,732,1108462
4,45,7,732,1108462
5,45,7,732,1108462
6,45,7,732,1108462
7,45,7,732,1108462
8,45,7,732,1108462
9,45,7,732,1108462
10,45,7,732,1108462
11,45,7,732,1108462
12,45,7,732,1108462
13,45,7,732,914062
14,45,7,732,914062
15,45,7,732,914062
16,45,7,732,914062
17,45,7,732,914062
18,45,7,732,914062
19,45,7,732,914062
20,45,7,732,914062
1,45,8,762,1154544
2,45,8,762,1154544
3,45,8,762,1154544
4,45,8,762,1154544
5,45,8,762,1154544
6,45,8,762,1154544
7,45,8,762,1154544
8,45,8,762,1154544
9,45,8,762,1154544
10,45,8,762,1154544
11,45,8,762,1154544
12,45,8,762,1154544
13,45,8,762,952062
14,45,8,762,952062
15,45,8,762,952062
16,45,8,762,952062
17,45,8,762,952062
18,45,8,762,952062
19,45,8,762,952062
20,45,8,762,952062
1,45,9,739,1119391
2,45,9,739,1119391
3,45,9,739,1119391
4,45,9,739,1119391
5,45,9,739,1119391
6,45,9,739,1119391
7,45,9,739,1119391
8,45,9,739,1119391
9,45,9,739,1119391
10,45,9,739,1119391
11,45,9,739,1119391
12,45,9,739,1119391
13,45,9,739,923074
14,45,9,739,923074
15,45,9,739,923074
16,45,9,739,923074
17,45,9,739,923074
18,45,9,739,923074
19,45,9,739,923074
20,45,9,739,923074
1,45,10,751,1138135
2,45,10,751,1138135
3,45,10,751,1138135
4,45,10,751,1138135
5,45,10,751,1138135
6,45,10,751,1138135
7,45,10,751,1138135
8,45,10,751,1138135
9,45,10,751,1138135
10,45,10,751,1138135
11,45,10,751,1138135
12,45,10,751,1138135
13,45,10,751,938531
14,45,10,751,938531
15,45,10,751,938531
16,45,10,751,938531
17,45,10,751,938531
18,45,10,751,938531
19,45,10,751,938531
20,45,10,751,938531
1,45,11,767,1161258
2,45,11,767,1161258
3,45,11,767,1161258
4,45,11,767,1161258
5,45,11,767,1161258
6,45,11,767,1161258
7,45,11,767,1161258
8,45,11,767,1161258
9,45,11,767,1161258
10,45,11,767,1161258
11,45,11,767,1161258
12,45,11,767,1161258
13,45,11,767,957599
14,45,11,767,957599
15,45,11,767,957599
16,45,11,767,957599
17,45,11,767,957599
18,45,11,767,957599
19,45,11,767,957599
20,45,11,767,957599
1,45,12,694,1051389
2,45,12,694,1051389
3,45,12,694,1051389
4,45,12,694,1051389
5,45,12,694,1051389
6,45,12,694,1051389
7,45,12,694,1051389
8,45,12,694,1051389
9,45,12,694,1051389
10,45,12,694,1051389
11,45,12,694,1051389
12,45,12,694,1051389
13,45,12,694,866998
14,45,12,694,866998
15,45,12,694,866998
16,45,12,694,866998
17,45,12,694,866998
18,45,12,694,866998
19,45,12,694,866998
20,45,12,694,866998
1,45,13,677,1024859
2,45,13,677,1024859
3,45,13,677,1024859
4,45,13,677,1024859
5,45,13,677,1024859
6,45,13,677,1024859
7,45,13,677,1024859
8,45,13,677,1024859
9,45,13,677,1024859
10,45,13,677,1024859
11,45,13,677,1024859
12,45,13,677,1024859
13,45,13,677,845121
14,45,13,677,845121
15,45,13,677,845121
16,45,13,677,845121
17,45,13,677,845121
18,45,13,677,845121
19,45,13,677,845121
20,45,13,677,845121
1,45,14,649,983348
2,45,14,649,983348
3,45,14,649,983348
4,45,14,649,983348
5,45,14,649,983348
6,45,14,649,983348
7,45,14,649,983348
8,45,14,649,983348
9,45,14,649,983348
10,45,14,649,983348
11,45,14,649,983348
12,45,14,649,983348
13,45,14,649,810890
14,45,14,649,810890
15,45,14,649,810890
16,45,14,649,810890
17,45,14,649,810890
18,45,14,649,810890
19,45,14,649,810890
20,45,14,649,810890
1,45,15,716,1084223
2,45,15,716,1084223
3,45,15,716,1084223
4,45,15,716,1084223
5,45,15,716,1084223
6,45,15,716,1084223
7,45,15,716,1084223
8,45,15,716,1084223
9,45,15,716,1084223
10,45,15,716,1084223
11,45,15,716,1084223
12,45,15,716,1084223
13,45,15,716,894074
14,45,15,716,894074
15,45,15,716,894074
16,45,15,716,894074
17,45,15,716,894074
18,45,15,716,894074
19,45,15,716,894074
20,45,15,716,894074
1,45,16,750,1135670
2,45,16,750,1135670
3,45,16,750,1135670
4,45,16,750,1135670
5,45,16,750,1135670
6,45,16,750,1135670
7,45,16,750,1135670
8,45,16,750,1135670
9,45,16,750,1135670
10,45,16,750,1135670
11,45,16,750,1135670
12,45,16,750,1135670
13,45,16,750,936498
14,45,16,750,936498
15,45,16,750,936498
16,45,16,750,936498
17,45,16,750,936498
18,45,16,750,936498
19,45,16,750,936498
20,45,16,750,936498
1,45,17,784,1186751
2,45,17,784,1186751
3,45,17,784,1186751
4,45,17,784,1186751
5,45,17,784,1186751
6,45,17,784,1186751
7,45,17,784,1186751
8,45,17,784,1186751
9,45,17,784,1186751
10,45,17,784,1186751
11,45,17,784,1186751
12,45,17,784,1186751
13,45,17,784,978620
14,45,17,784,978620
15,45,17,784,978620
16,45,17,784,978620
17,45,17,784,978620
18,45,17,784,978620
19,45,17,784,978620
20,45,17,784,978620
1,45,18,694,1051566
2,45,18,694,1051566
3,45,18,694,1051566
4,45,18,694,1051566
5,45,18,694,1051566
6,45,18,694,1051566
7,45,18,694,1051566
8,45,18,694,1051566
9,45,18,694,1051566
10,45,18,694,1051566
11,45,18,694,1051566
12,45,18,694,1051566
13,45,18,694,867144
14,45,18,694,867144
15,45,18,694,867144
16,45,18,694,867144
17,45,18,694,867144
18,45,18,694,867144
19,45,18,694,867144
20,45,18,694,867144
1,45,19,751,1138135
2,45,19,751,1138135
3,45,19,751,1138135
4,45,19,751,1138135
5,45,19,751,1138135
6,45,19,751,1138135
7,45,19,751,1138135
8,45,19,751,1138135
9,45,19,751,1138135
10,45,19,751,1138135
11,45,19,751,1138135
12,45,19,751,1138135
13,45,19,751,938531
14,45,19,751,938531
15,45,19,751,938531
16,45,19,751,938531
17,45,19,751,938531
18,45,19,751,938531
19,45,19,751,938531
20,45,19,751,938531
1,45,20,722,1093394
2,45,20,722,1093394
3,45,20,722,1093394
4,45,20,722,1093394
5,45,20,722,1093394
6,45,20,722,1093394
7,45,20,722,1093394
8,45,20,722,1093394
9,45,20,722,1093394
10,45,20,722,1093394
11,45,20,722,1093394
12,45,20,722,1093394
13,45,20,722,901636
14,45,20,722,901636
15,45,20,722,901636
16,45,20,722,901636
17,45,20,722,901636
18,45,20,722,901636
19,45,20,722,901636
20,45,20,722,901636
1,45,21,685,1037069
2,45,21,685,1037069
3,45,21,685,1037069
4,45,21,685,1037069
5,45,21,685,1037069
6,45,21,685,1037069
7,45,21,685,1037069
8,45,21,685,1037069
9,45,21,685,1037069
10,45,21,685,1037069
11,45,21,685,1037069
12,45,21,685,1037069
13,45,21,685,855190
14,45,21,685,855190
15,45,21,685,855190
16,45,21,685,855190
17,45,21,685,855190
18,45,21,685,855190
19,45,21,685,855190
20,45,21,685,855190
1,45,22,646,977890
2,45,22,646,977890
3,45,22,646,977890
4,45,22,646,977890
5,45,22,646,977890
6,45,22,646,977890
7,45,22,646,977890
8,45,22,646,977890
9,45,22,646,977890
10,45,22,646,977890
11,45,22,646,977890
12,45,22,646,977890
13,45,22,646,806390
14,45,22,646,806390
15,45,22,646,806390
16,45,22,646,806390
17,45,22,646,806390
18,45,22,646,806390
19,45,22,646,806390
20,45,22,646,806390
1,45,23,748,1132955
2,45,23,748,1132955
3,45,23,748,1132955
4,45,23,748,1132955
5,45,23,748,1132955
6,45,23,748,1132955
7,45,23,748,1132955
8,45,23,748,1132955
9,45,23,748,1132955
10,45,23,748,1132955
11,45,23,748,1132955
12,45,23,748,1132955
13,45,23,748,934260
14,45,23,748,934260
15,45,23,748,934260
16,45,23,748,934260
17,45,23,748,934260
18,45,23,748,934260
19,45,23,748,934260
20,45,23,748,934260
1,45,24,781,1182795
2,45,24,781,1182795
3,45,24,781,1182795
4,45,24,781,1182795
5,45,24,781,1182795
6,45,24,781,1182795
7,45,24,781,1182795
8,45,24,781,1182795
9,45,24,781,1182795
10,45,24,781,1182795
11,45,24,781,1182795
12,45,24,781,1182795
13,45,24,781,975359
14,45,24,781,975359
15,45,24,781,975359
16,45,24,781,975359
17,45,24,781,975359
18,45,24,781,975359
19,45,24,781,975359
20,45,24,781,975359
1,45,25,731,1107786
2,45,25,731,1107786
3,45,25,731,1107786
4,45,25,731,1107786
5,45,25,731,1107786
6,45,25,731,1107786
7,45,25,731,1107786
8,45,25,731,1107786
9,45,25,731,1107786
10,45,25,731,1107786
11,45,25,731,1107786
12,45,25,731,1107786
13,45,25,731,913505
14,45,25,731,913505
15,45,25,731,913505
16,45,25,731,913505
17,45,25,731,913505
18,45,25,731,913505
19,45,25,731,913505
20,45,25,731,913505
1,45,26,719,1089723
2,45,26,719,1089723
3,45,26,719,1089723
4,45,26,719,1089723
5,45,26,719,1089723
6,45,26,719,1089723
7,45,26,719,1089723
8,45,26,719,1089723
9,45,26,719,1089723
10,45,26,719,1089723
11,45,26,719,1089723
12,45,26,719,1089723
13,45,26,719,898609
14,45,26,719,898609
15,45,26,719,898609
16,45,26,719,898609
17,45,26,719,898609
18,45,26,719,898609
19,45,26,719,898609
20,45,26,719,898609
1,45,27,717,1086308
2,45,27,717,1086308
3,45,27,717,1086308
4,45,27,717,1086308
5,45,27,717,1086308
6,45,27,717,1086308
7,45,27,717,1086308
8,45,27,717,1086308
9,45,27,717,1086308
10,45,27,717,1086308
11,45,27,717,1086308
12,45,27,717,1086308
13,45,27,717,895793
14,45,27,717,895793
15,45,27,717,895793
16,45,27,717,895793
17,45,27,717,895793
18,45,27,717,895793
19,45,27,717,895793
20,45,27,717,895793
1,45,28,665,1006728
2,45,28,665,1006728
3,45,28,665,1006728
4,45,28,665,1006728
5,45,28,665,1006728
6,45,28,665,1006728
7,45,28,665,1006728
8,45,28,665,1006728
9,45,28,665,1006728
10,45,28,665,1006728
11,45,28,665,1006728
12,45,28,665,1006728
13,45,28,665,830170
14,45,28,665,830170
15,45,28,665,830170
16,45,28,665,830170
17,45,28,665,830170
18,45,28,665,830170
19,45,28,665,830170
20,45,28,665,830170
1,45,29,719,1088659
2,45,29,719,1088659
3,45,29,719,1088659
4,45,29,719,1088659
5,45,29,719,1088659
6,45,29,719,1088659
7,45,29,719,1088659
8,45,29,719,1088659
9,45,29,719,1088659
10,45,29,719,1088659
11,45,29,719,1088659
12,45,29,719,1088659
13,45,29,719,897732
14,45,29,719,897732
15,45,29,719,897732
16,45,29,719,897732
17,45,29,719,897732
18,45,29,719,897732
19,45,29,719,897732
20,45,29,719,897732
1,45,30,717,1086675
2,45,30,717,1086675
3,45,30,717,1086675
4,45,30,717,1086675
5,45,30,717,1086675
6,45,30,717,1086675
7,45,30,717,1086675
8,45,30,717,1086675
9,45,30,717,1086675
10,45,30,717,1086675
11,45,30,717,1086675
12,45,30,717,1086675
13,45,30,717,896096
14,45,30,717,896096
15,45,30,717,896096
16,45,30,717,896096
17,45,30,717,896096
18,45,30,717,896096
19,45,30,717,896096
20,45,30,717,896096
1,45,31,438,663730
2,45,31,438,663730
3,45,31,438,663730
4,45,31,438,663730
5,45,31,438,663730
6,45,31,438,663730
7,45,31,438,663730
8,45,31,438,663730
9,45,31,438,663730
10,45,31,438,663730
11,45,31,438,663730
12,45,31,438,663730
13,45,31,438,547327
14,45,31,438,547327
15,45,31,438,547327
16,45,31,438,547327
17,45,31,438,547327
18,45,31,438,547327
19,45,31,438,547327
20,45,31,438,547327
1,45,32,705,1067737
2,45,32,705,1067737
3,45,32,705,1067737
4,45,32,705,1067737
5,45,32,705,1067737
6,45,32,705,1067737
7,45,32,705,1067737
8,45,32,705,1067737
9,45,32,705,1067737
10,45,32,705,1067737
11,45,32,705,1067737
12,45,32,705,1067737
13,45,32,705,880480
14,45,32,705,880480
15,45,32,705,880480
16,45,32,705,880480
17,45,32,705,880480
18,45,32,705,880480
19,45,32,705,880480
20,45,32,705,880480
1,45,33,702,1063651
2,45,33,702,1063651
3,45,33,702,1063651
4,45,33,702,1063651
5,45,33,702,1063651
6,45,33,702,1063651
7,45,33,702,1063651
8,45,33,702,1063651
9,45,33,702,1063651
10,45,33,702,1063651
11,45,33,702,1063651
12,45,33,702,1063651
13,45,33,702,877110
14,45,33,702,877110
15,45,33,702,877110
16,45,33,702,877110
17,45,33,702,877110
18,45,33,702,877110
19,45,33,702,877110
20,45,33,702,877110
1,45,34,703,1064458
2,45,34,703,1064458
3,45,34,703,1064458
4,45,34,703,1064458
5,45,34,703,1064458
6,45,34,703,1064458
7,45,34,703,1064458
8,45,34,703,1064458
9,45,34,703,1064458
10,45,34,703,1064458
11,45,34,703,1064458
12,45,34,703,1064458
13,45,34,703,877775
14,45,34,703,877775
15,45,34,703,877775
16,45,34,703,877775
17,45,34,703,877775
18,45,34,703,877775
19,45,34,703,877775
20,45,34,703,877775
1,45,35,712,1078601
2,45,35,712,1078601
3,45,35,712,1078601
4,45,35,712,1078601
5,45,35,712,1078601
6,45,35,712,1078601
7,45,35,712,1078601
8,45,35,712,1078601
9,45,35,712,1078601
10,45,35,712,1078601
11,45,35,712,1078601
12,45,35,712,1078601
13,45,35,712,889438
14,45,35,712,889438
15,45,35,712,889438
16,45,35,712,889438
17,45,35,712,889438
18,45,35,712,889438
19,45,35,712,889438
20,45,35,712,889438
1,45,36,714,1080723
2,45,36,714,1080723
3,45,36,714,1080723
4,45,36,714,1080723
5,45,36,714,1080723
6,45,36,714,1080723
7,45,36,714,1080723
8,45,36,714,1080723
9,45,36,714,1080723
10,45,36,714,1080723
11,45,36,714,1080723
12,45,36,714,1080723
13,45,36,714,891187
14,45,36,714,891187
15,45,36,714,891187
16,45,36,714,891187
17,45,36,714,891187
18,45,36,714,891187
19,45,36,714,891187
20,45,36,714,891187
1,45,37,712,1078130
2,45,37,712,1078130
3,45,37,712,1078130
4,45,37,712,1078130
5,45,37,712,1078130
6,45,37,712,1078130
7,45,37,712,1078130
8,45,37,712,1078130
9,45,37,712,1078130
10,45,37,712,1078130
11,45,37,712,1078130
12,45,37,712,1078130
13,45,37,712,889050
14,45,37,712,889050
15,45,37,712,889050
16,45,37,712,889050
17,45,37,712,889050
18,45,37,712,889050
19,45,37,712,889050
20,45,37,712,889050
1,45,38,785,1189237
2,45,38,785,1189237
3,45,38,785,1189237
4,45,38,785,1189237
5,45,38,785,1189237
6,45,38,785,1189237
7,45,38,785,1189237
8,45,38,785,1189237
9,45,38,785,1189237
10,45,38,785,1189237
11,45,38,785,1189237
12,45,38,785,1189237
13,45,38,785,980671
14,45,38,785,980671
15,45,38,785,980671
16,45,38,785,980671
17,45,38,785,980671
18,45,38,785,980671
19,45,38,785,980671
20,45,38,785,980671
1,45,39,703,1064434
2,45,39,703,1064434
3,45,39,703,1064434
4,45,39,703,1064434
5,45,39,703,1064434
6,45,39,703,1064434
7,45,39,703,1064434
8,45,39,703,1064434
9,45,39,703,1064434
10,45,39,703,1064434
11,45,39,703,1064434
12,45,39,703,1064434
13,45,39,703,877756
14,45,39,703,877756
15,45,39,703,877756
16,45,39,703,877756
17,45,39,703,877756
18,45,39,703,877756
19,45,39,703,877756
20,45,39,703,877756
1,45,40,37,55963
2,45,40,37,55963
3,45,40,37,55963
4,45,40,37,55963
5,45,40,37,55963
6,45,40,37,55963
7,45,40,37,55963
8,45,40,37,55963
9,45,40,37,55963
10,45,40,37,55963
11,45,40,37,55963
12,45,40,37,55963
13,45,40,37,46148
14,45,40,37,46148
15,45,40,37,46148
16,45,40,37,46148
17,45,40,37,46148
18,45,40,37,46148
19,45,40,37,46148
20,45,40,37,46148
1,45,41,44,66004
2,45,41,44,66004
3,45,41,44,66004
4,45,41,44,66004
5,45,41,44,66004
6,45,41,44,66004
7,45,41,44,66004
8,45,41,44,66004
9,45,41,44,66004
10,45,41,44,66004
11,45,41,44,66004
12,45,41,44,66004
13,45,41,44,54428
14,45,41,44,54428
15,45,41,44,54428
16,45,41,44,54428
17,45,41,44,54428
18,45,41,44,54428
19,45,41,44,54428
20,45,41,44,54428
1,45,42,24,35996
2,45,42,24,35996
3,45,42,24,35996
4,45,42,24,35996
5,45,42,24,35996
6,45,42,24,35996
7,45,42,24,35996
8,45,42,24,35996
9,45,42,24,35996
10,45,42,24,35996
11,45,42,24,35996
12,45,42,24,35996
13,45,42,24,29683
14,45,42,24,29683
15,45,42,24,29683
16,45,42,24,29683
17,45,42,24,29683
18,45,42,24,29683
19,45,42,24,29683
20,45,42,24,29683
1,45,43,67,101050
2,45,43,67,101050
3,45,43,67,101050
4,45,43,67,101050
5,45,43,67,101050
6,45,43,67,101050
7,45,43,67,101050
8,45,43,67,101050
9,45,43,67,101050
10,45,43,67,101050
11,45,43,67,101050
12,45,43,67,101050
13,45,43,67,83328
14,45,43,67,83328
15,45,43,67,83328
16,45,43,67,83328
17,45,43,67,83328
18,45,43,67,83328
19,45,43,67,83328
20,45,43,67,83328
1,45,44,47,70899
2,45,44,47,70899
3,45,44,47,70899
4,45,44,47,70899
5,45,44,47,70899
6,45,44,47,70899
7,45,44,47,70899
8,45,44,47,70899
9,45,44,47,70899
10,45,44,47,70899
11,45,44,47,70899
12,45,44,47,70899
13,45,44,47,58465
14,45,44,47,58465
15,45,44,47,58465
16,45,44,47,58465
17,45,44,47,58465
18,45,44,47,58465
19,45,44,47,58465
20,45,44,47,58465
1,45,45,0,0
2,45,45,0,0
3,45,45,0,0
4,45,45,0,0
5,45,45,0,0
6,45,45,0,0
7,45,45,0,0
8,45,45,0,0
9,45,45,0,0
10,45,45,0,0
11,45,45,0,0
12,45,45,0,0
13,45,45,0,0
14,45,45,0,0
15,45,45,0,0
16,45,45,0,0
17,45,45,0,0
18,45,45,0,0
19,45,45,0,0
20,45,45,0,0
1,45,46,61,92541
2,45,46,61,92541
3,45,46,61,92541
4,45,46,61,92541
5,45,46,61,92541
6,45,46,61,92541
7,45,46,61,92541
8,45,46,61,92541
9,45,46,61,92541
10,45,46,61,92541
11,45,46,61,92541
12,45,46,61,92541
13,45,46,61,76311
14,45,46,61,76311
15,45,46,61,76311
16,45,46,61,76311
17,45,46,61,76311
18,45,46,61,76311
19,45,46,61,76311
20,45,46,61,76311
1,45,47,58,87378
2,45,47,58,87378
3,45,47,58,87378
4,45,47,58,87378
5,45,47,58,87378
6,45,47,58,87378
7,45,47,58,87378
8,45,47,58,87378
9,45,47,58,87378
10,45,47,58,87378
11,45,47,58,87378
12,45,47,58,87378
13,45,47,58,72053
14,45,47,58,72053
15,45,47,58,72053
16,45,47,58,72053
17,45,47,58,72053
18,45,47,58,72053
19,45,47,58,72053
20,45,47,58,72053
1,45,48,84,127894
2,45,48,84,127894
3,45,48,84,127894
4,45,48,84,127894
5,45,48,84,127894
6,45,48,84,127894
7,45,48,84,127894
8,45,48,84,127894
9,45,48,84,127894
10,45,48,84,127894
11,45,48,84,127894
12,45,48,84,127894
13,45,48,84,105464
14,45,48,84,105464
15,45,48,84,105464
16,45,48,84,105464
17,45,48,84,105464
18,45,48,84,105464
19,45,48,84,105464
20,45,48,84,105464
1,45,49,53,80819
2,45,49,53,80819
3,45,49,53,80819
4,45,49,53,80819
5,45,49,53,80819
6,45,49,53,80819
7,45,49,53,80819
8,45,49,53,80819
9,45,49,53,80819
10,45,49,53,80819
11,45,49,53,80819
12,45,49,53,80819
13,45,49,53,66645
14,45,49,53,66645
15,45,49,53,66645
16,45,49,53,66645
17,45,49,53,66645
18,45,49,53,66645
19,45,49,53,66645
20,45,49,53,66645
1,45,50,45,67605
2,45,50,45,67605
3,45,50,45,67605
4,45,50,45,67605
5,45,50,45,67605
6,45,50,45,67605
7,45,50,45,67605
8,45,50,45,67605
9,45,50,45,67605
10,45,50,45,67605
11,45,50,45,67605
12,45,50,45,67605
13,45,50,45,55749
14,45,50,45,55749
15,45,50,45,55749
16,45,50,45,55749
17,45,50,45,55749
18,45,50,45,55749
19,45,50,45,55749
20,45,50,45,55749
1,45,51,64,97552
2,45,51,64,97552
3,45,51,64,97552
4,45,51,64,97552
5,45,51,64,97552
6,45,51,64,97552
7,45,51,64,97552
8,45,51,64,97552
9,45,51,64,97552
10,45,51,64,97552
11,45,51,64,97552
12,45,51,64,97552
13,45,51,64,80443
14,45,51,64,80443
15,45,51,64,80443
16,45,51,64,80443
17,45,51,64,80443
18,45,51,64,80443
19,45,51,64,80443
20,45,51,64,80443
1,45,52,78,118585
2,45,52,78,118585
3,45,52,78,118585
4,45,52,78,118585
5,45,52,78,118585
6,45,52,78,118585
7,45,52,78,118585
8,45,52,78,118585
9,45,52,78,118585
10,45,52,78,118585
11,45,52,78,118585
12,45,52,78,118585
13,45,52,78,97788
14,45,52,78,97788
15,45,52,78,97788
16,45,52,78,97788
17,45,52,78,97788
18,45,52,78,97788
19,45,52,78,97788
20,45,52,78,97788
1,45,53,59,89817
