#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 2,3
# Vessel count: 15,15
# Number of cargoes: 70
# Cargo sizes: 4
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 5 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
30
# for each vessel: vessel index, home port, starting time, capacity
1,8,53,100
2,13,70,100
3,31,78,100
4,14,0,100
5,12,0,100
6,12,0,100
7,27,0,100
8,38,47,100
9,19,0,100
10,17,47,100
11,24,113,100
12,32,0,100
13,9,185,100
14,31,80,100
15,16,0,100
16,22,217,100
17,19,45,100
18,3,56,100
19,37,150,100
20,20,218,100
21,20,209,100
22,28,0,100
23,36,0,100
24,24,100,100
25,6,21,100
26,27,284,100
27,4,0,100
28,30,0,100
29,34,0,100
30,37,0,100
# number of cargoes
70
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,3,4,7,9,10,11,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,64,65,68,70
2,1,3,4,9,10,11,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,64,65,66,68,70
3,1,3,4,8,9,10,11,13,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,57,59,60,62,63,64,65,66,68,70
4,1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,57,58,59,60,62,63,64,65,66,67,68,69,70
5,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
6,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
7,1,2,3,4,7,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,59,60,62,63,64,65,66,67,68,70
8,1,3,4,8,10,13,16,17,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,59,60,62,64,68,70
9,1,2,3,4,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,59,60,62,63,64,65,66,67,68,70
10,1,2,3,4,7,9,10,11,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,59,60,62,63,65,68,70
11,1,3,4,10,11,13,16,17,18,19,20,21,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,60,62,63,68,70
12,1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,57,58,59,60,62,63,64,65,66,67,68,69,70
13,1,3,4,10,11,13,16,19,20,21,23,24,26,27,29,30,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,60,62,63,68,70
14,1,3,4,8,9,10,11,13,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,64,65,66,68,70
15,1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,57,58,59,60,62,63,64,65,66,67,68,69,70
16,1,3,4,10,13,16,19,20,21,23,24,26,27,29,30,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,60,62,63,68,70
17,1,3,4,9,10,11,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,65,67,68,70
18,1,3,4,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,65,68,70
19,1,3,4,10,13,16,19,20,21,23,24,26,27,29,32,33,35,36,38,41,44,45,46,47,49,50,51,52,54,56,60,62,68,70
20,1,3,4,10,13,16,17,19,20,21,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,60,62,68,70
21,1,3,4,10,13,16,17,19,20,21,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,60,62,68,70
22,1,3,4,5,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,54,56,57,58,59,60,62,63,64,65,66,67,68,69,70
23,1,3,4,5,8,10,13,16,17,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,53,54,55,56,57,59,60,62,63,64,66,68,70
24,1,3,4,10,11,13,16,17,18,19,20,21,23,24,26,27,29,30,31,32,33,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,60,62,63,65,68,70
25,1,3,4,7,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,49,50,51,52,54,56,59,60,62,63,64,65,66,67,68,70
26,1,3,4,10,13,16,20,21,23,24,26,27,29,30,32,33,35,36,38,41,43,44,46,47,49,50,52,56,60,62,68,70
27,1,3,4,5,6,8,9,10,11,13,14,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,41,43,44,45,46,47,49,50,51,52,53,54,55,56,57,59,60,61,62,63,64,65,66,68,69,70
28,1,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,68,69,70
29,1,3,4,5,8,10,13,16,17,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,57,59,60,62,63,64,66,68,70
30,1,3,4,5,8,10,13,16,17,19,20,21,22,23,24,26,27,29,30,31,32,33,35,36,37,38,41,43,44,45,46,47,49,50,51,52,54,56,59,60,62,64,68,70
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
3,34,20,81,47634
4,34,20,81,47634
5,34,20,81,47634
6,34,20,81,47634
7,34,20,81,47634
8,34,20,81,47634
9,34,20,81,47634
10,34,20,81,47634
11,34,20,81,47634
12,34,20,81,47634
13,34,20,81,47634
14,34,20,81,47634
15,34,20,81,47634
16,34,20,98,65281
17,34,20,98,65281
18,34,20,98,65281
19,34,20,98,65281
20,34,20,98,65281
21,34,20,98,65281
22,34,20,98,65281
23,34,20,98,65281
24,34,20,98,65281
25,34,20,98,65281
26,34,20,98,65281
27,34,20,98,65281
28,34,20,98,65281
29,34,20,98,65281
30,34,20,98,65281
1,34,21,79,46884
2,34,21,79,46884
3,34,21,79,46884
4,34,21,79,46884
5,34,21,79,46884
6,34,21,79,46884
7,34,21,79,46884
8,34,21,79,46884
9,34,21,79,46884
10,34,21,79,46884
11,34,21,79,46884
12,34,21,79,46884
13,34,21,79,46884
14,34,21,79,46884
15,34,21,79,46884
16,34,21,96,64253
17,34,21,96,64253
18,34,21,96,64253
19,34,21,96,64253
20,34,21,96,64253
21,34,21,96,64253
22,34,21,96,64253
23,34,21,96,64253
24,34,21,96,64253
25,34,21,96,64253
26,34,21,96,64253
27,34,21,96,64253
28,34,21,96,64253
29,34,21,96,64253
30,34,21,96,64253
1,34,22,183,107931
2,34,22,183,107931
3,34,22,183,107931
4,34,22,183,107931
5,34,22,183,107931
6,34,22,183,107931
7,34,22,183,107931
8,34,22,183,107931
9,34,22,183,107931
10,34,22,183,107931
11,34,22,183,107931
12,34,22,183,107931
13,34,22,183,107931
14,34,22,183,107931
15,34,22,183,107931
16,34,22,221,147915
17,34,22,221,147915
18,34,22,221,147915
19,34,22,221,147915
20,34,22,221,147915
21,34,22,221,147915
22,34,22,221,147915
23,34,22,221,147915
24,34,22,221,147915
25,34,22,221,147915
26,34,22,221,147915
27,34,22,221,147915
28,34,22,221,147915
29,34,22,221,147915
30,34,22,221,147915
1,34,23,181,106970
2,34,23,181,106970
3,34,23,181,106970
4,34,23,181,106970
5,34,23,181,106970
6,34,23,181,106970
7,34,23,181,106970
8,34,23,181,106970
9,34,23,181,106970
10,34,23,181,106970
11,34,23,181,106970
12,34,23,181,106970
13,34,23,181,106970
14,34,23,181,106970
15,34,23,181,106970
16,34,23,219,146599
17,34,23,219,146599
18,34,23,219,146599
19,34,23,219,146599
20,34,23,219,146599
21,34,23,219,146599
22,34,23,219,146599
23,34,23,219,146599
24,34,23,219,146599
25,34,23,219,146599
26,34,23,219,146599
27,34,23,219,146599
28,34,23,219,146599
29,34,23,219,146599
30,34,23,219,146599
1,34,24,183,107931
2,34,24,183,107931
3,34,24,183,107931
4,34,24,183,107931
5,34,24,183,107931
6,34,24,183,107931
7,34,24,183,107931
8,34,24,183,107931
9,34,24,183,107931
10,34,24,183,107931
11,34,24,183,107931
12,34,24,183,107931
13,34,24,183,107931
14,34,24,183,107931
15,34,24,183,107931
16,34,24,221,147915
17,34,24,221,147915
18,34,24,221,147915
19,34,24,221,147915
20,34,24,221,147915
21,34,24,221,147915
22,34,24,221,147915
23,34,24,221,147915
24,34,24,221,147915
25,34,24,221,147915
26,34,24,221,147915
27,34,24,221,147915
28,34,24,221,147915
29,34,24,221,147915
30,34,24,221,147915
1,34,25,77,45508
2,34,25,77,45508
3,34,25,77,45508
4,34,25,77,45508
5,34,25,77,45508
6,34,25,77,45508
7,34,25,77,45508
8,34,25,77,45508
9,34,25,77,45508
10,34,25,77,45508
11,34,25,77,45508
12,34,25,77,45508
13,34,25,77,45508
14,34,25,77,45508
15,34,25,77,45508
16,34,25,93,62367
17,34,25,93,62367
18,34,25,93,62367
19,34,25,93,62367
20,34,25,93,62367
21,34,25,93,62367
22,34,25,93,62367
23,34,25,93,62367
24,34,25,93,62367
25,34,25,93,62367
26,34,25,93,62367
27,34,25,93,62367
28,34,25,93,62367
29,34,25,93,62367
30,34,25,93,62367
1,34,26,149,87742
2,34,26,149,87742
3,34,26,149,87742
4,34,26,149,87742
5,34,26,149,87742
6,34,26,149,87742
7,34,26,149,87742
8,34,26,149,87742
9,34,26,149,87742
10,34,26,149,87742
11,34,26,149,87742
12,34,26,149,87742
13,34,26,149,87742
14,34,26,149,87742
15,34,26,149,87742
16,34,26,180,120247
17,34,26,180,120247
18,34,26,180,120247
19,34,26,180,120247
20,34,26,180,120247
21,34,26,180,120247
22,34,26,180,120247
23,34,26,180,120247
24,34,26,180,120247
25,34,26,180,120247
26,34,26,180,120247
27,34,26,180,120247
28,34,26,180,120247
29,34,26,180,120247
30,34,26,180,120247
1,34,27,198,116938
2,34,27,198,116938
3,34,27,198,116938
4,34,27,198,116938
5,34,27,198,116938
6,34,27,198,116938
7,34,27,198,116938
8,34,27,198,116938
9,34,27,198,116938
10,34,27,198,116938
11,34,27,198,116938
12,34,27,198,116938
13,34,27,198,116938
14,34,27,198,116938
15,34,27,198,116938
16,34,27,239,160260
17,34,27,239,160260
18,34,27,239,160260
19,34,27,239,160260
20,34,27,239,160260
21,34,27,239,160260
22,34,27,239,160260
23,34,27,239,160260
24,34,27,239,160260
25,34,27,239,160260
26,34,27,239,160260
27,34,27,239,160260
28,34,27,239,160260
29,34,27,239,160260
30,34,27,239,160260
1,34,28,130,76793
2,34,28,130,76793
3,34,28,130,76793
4,34,28,130,76793
5,34,28,130,76793
6,34,28,130,76793
7,34,28,130,76793
8,34,28,130,76793
9,34,28,130,76793
10,34,28,130,76793
11,34,28,130,76793
12,34,28,130,76793
13,34,28,130,76793
14,34,28,130,76793
15,34,28,130,76793
16,34,28,157,105242
17,34,28,157,105242
18,34,28,157,105242
19,34,28,157,105242
20,34,28,157,105242
21,34,28,157,105242
22,34,28,157,105242
23,34,28,157,105242
24,34,28,157,105242
25,34,28,157,105242
26,34,28,157,105242
27,34,28,157,105242
28,34,28,157,105242
29,34,28,157,105242
30,34,28,157,105242
1,34,29,108,63819
2,34,29,108,63819
3,34,29,108,63819
4,34,29,108,63819
5,34,29,108,63819
6,34,29,108,63819
7,34,29,108,63819
8,34,29,108,63819
9,34,29,108,63819
10,34,29,108,63819
11,34,29,108,63819
12,34,29,108,63819
13,34,29,108,63819
14,34,29,108,63819
15,34,29,108,63819
16,34,29,131,87462
17,34,29,131,87462
18,34,29,131,87462
19,34,29,131,87462
20,34,29,131,87462
21,34,29,131,87462
22,34,29,131,87462
23,34,29,131,87462
24,34,29,131,87462
25,34,29,131,87462
26,34,29,131,87462
27,34,29,131,87462
28,34,29,131,87462
29,34,29,131,87462
30,34,29,131,87462
1,34,30,116,68561
2,34,30,116,68561
3,34,30,116,68561
4,34,30,116,68561
5,34,30,116,68561
6,34,30,116,68561
7,34,30,116,68561
8,34,30,116,68561
9,34,30,116,68561
10,34,30,116,68561
11,34,30,116,68561
12,34,30,116,68561
13,34,30,116,68561
14,34,30,116,68561
15,34,30,116,68561
16,34,30,140,93960
17,34,30,140,93960
18,34,30,140,93960
19,34,30,140,93960
20,34,30,140,93960
21,34,30,140,93960
22,34,30,140,93960
23,34,30,140,93960
24,34,30,140,93960
25,34,30,140,93960
26,34,30,140,93960
27,34,30,140,93960
28,34,30,140,93960
29,34,30,140,93960
30,34,30,140,93960
1,34,31,96,56742
2,34,31,96,56742
3,34,31,96,56742
4,34,31,96,56742
5,34,31,96,56742
6,34,31,96,56742
7,34,31,96,56742
8,34,31,96,56742
9,34,31,96,56742
10,34,31,96,56742
11,34,31,96,56742
12,34,31,96,56742
13,34,31,96,56742
14,34,31,96,56742
15,34,31,96,56742
16,34,31,116,77763
17,34,31,116,77763
18,34,31,116,77763
19,34,31,116,77763
20,34,31,116,77763
21,34,31,116,77763
22,34,31,116,77763
23,34,31,116,77763
24,34,31,116,77763
25,34,31,116,77763
26,34,31,116,77763
27,34,31,116,77763
28,34,31,116,77763
29,34,31,116,77763
30,34,31,116,77763
1,34,32,163,96371
2,34,32,163,96371
3,34,32,163,96371
4,34,32,163,96371
5,34,32,163,96371
6,34,32,163,96371
7,34,32,163,96371
8,34,32,163,96371
9,34,32,163,96371
10,34,32,163,96371
11,34,32,163,96371
12,34,32,163,96371
13,34,32,163,96371
14,34,32,163,96371
15,34,32,163,96371
16,34,32,197,132074
17,34,32,197,132074
18,34,32,197,132074
19,34,32,197,132074
20,34,32,197,132074
21,34,32,197,132074
22,34,32,197,132074
23,34,32,197,132074
24,34,32,197,132074
25,34,32,197,132074
26,34,32,197,132074
27,34,32,197,132074
28,34,32,197,132074
29,34,32,197,132074
30,34,32,197,132074
1,34,33,65,38066
2,34,33,65,38066
3,34,33,65,38066
4,34,33,65,38066
5,34,33,65,38066
6,34,33,65,38066
7,34,33,65,38066
8,34,33,65,38066
9,34,33,65,38066
10,34,33,65,38066
11,34,33,65,38066
12,34,33,65,38066
13,34,33,65,38066
14,34,33,65,38066
15,34,33,65,38066
16,34,33,78,52169
17,34,33,78,52169
18,34,33,78,52169
19,34,33,78,52169
20,34,33,78,52169
21,34,33,78,52169
22,34,33,78,52169
23,34,33,78,52169
24,34,33,78,52169
25,34,33,78,52169
26,34,33,78,52169
27,34,33,78,52169
28,34,33,78,52169
29,34,33,78,52169
30,34,33,78,52169
1,34,34,0,0
2,34,34,0,0
3,34,34,0,0
4,34,34,0,0
5,34,34,0,0
6,34,34,0,0
7,34,34,0,0
8,34,34,0,0
9,34,34,0,0
10,34,34,0,0
11,34,34,0,0
12,34,34,0,0
13,34,34,0,0
14,34,34,0,0
15,34,34,0,0
16,34,34,0,0
17,34,34,0,0
18,34,34,0,0
19,34,34,0,0
20,34,34,0,0
21,34,34,0,0
22,34,34,0,0
23,34,34,0,0
24,34,34,0,0
25,34,34,0,0
26,34,34,0,0
27,34,34,0,0
28,34,34,0,0
29,34,34,0,0
30,34,34,0,0
1,34,35,56,33156
2,34,35,56,33156
3,34,35,56,33156
4,34,35,56,33156
5,34,35,56,33156
6,34,35,56,33156
7,34,35,56,33156
8,34,35,56,33156
9,34,35,56,33156
10,34,35,56,33156
11,34,35,56,33156
12,34,35,56,33156
13,34,35,56,33156
14,34,35,56,33156
15,34,35,56,33156
16,34,35,68,45439
17,34,35,68,45439
18,34,35,68,45439
19,34,35,68,45439
20,34,35,68,45439
21,34,35,68,45439
22,34,35,68,45439
23,34,35,68,45439
24,34,35,68,45439
25,34,35,68,45439
26,34,35,68,45439
27,34,35,68,45439
28,34,35,68,45439
29,34,35,68,45439
30,34,35,68,45439
1,34,36,4,2487
2,34,36,4,2487
3,34,36,4,2487
4,34,36,4,2487
5,34,36,4,2487
6,34,36,4,2487
7,34,36,4,2487
8,34,36,4,2487
9,34,36,4,2487
10,34,36,4,2487
11,34,36,4,2487
12,34,36,4,2487
13,34,36,4,2487
14,34,36,4,2487
15,34,36,4,2487
16,34,36,5,3409
17,34,36,5,3409
18,34,36,5,3409
19,34,36,5,3409
20,34,36,5,3409
21,34,36,5,3409
22,34,36,5,3409
23,34,36,5,3409
24,34,36,5,3409
25,34,36,5,3409
26,34,36,5,3409
27,34,36,5,3409
28,34,36,5,3409
29,34,36,5,3409
30,34,36,5,3409
1,34,37,72,42687
2,34,37,72,42687
3,34,37,72,42687
4,34,37,72,42687
5,34,37,72,42687
6,34,37,72,42687
7,34,37,72,42687
8,34,37,72,42687
9,34,37,72,42687
10,34,37,72,42687
11,34,37,72,42687
12,34,37,72,42687
13,34,37,72,42687
14,34,37,72,42687
15,34,37,72,42687
16,34,37,87,58502
17,34,37,87,58502
18,34,37,87,58502
19,34,37,87,58502
20,34,37,87,58502
21,34,37,87,58502
22,34,37,87,58502
23,34,37,87,58502
24,34,37,87,58502
25,34,37,87,58502
26,34,37,87,58502
27,34,37,87,58502
28,34,37,87,58502
29,34,37,87,58502
30,34,37,87,58502
1,34,38,67,39513
2,34,38,67,39513
3,34,38,67,39513
4,34,38,67,39513
5,34,38,67,39513
6,34,38,67,39513
7,34,38,67,39513
8,34,38,67,39513
9,34,38,67,39513
10,34,38,67,39513
11,34,38,67,39513
12,34,38,67,39513
13,34,38,67,39513
14,34,38,67,39513
15,34,38,67,39513
16,34,38,81,54151
17,34,38,81,54151
18,34,38,81,54151
19,34,38,81,54151
20,34,38,81,54151
21,34,38,81,54151
22,34,38,81,54151
23,34,38,81,54151
24,34,38,81,54151
25,34,38,81,54151
26,34,38,81,54151
27,34,38,81,54151
28,34,38,81,54151
29,34,38,81,54151
30,34,38,81,54151
1,34,39,3,1766
2,34,39,3,1766
3,34,39,3,1766
4,34,39,3,1766
5,34,39,3,1766
6,34,39,3,1766
7,34,39,3,1766
8,34,39,3,1766
9,34,39,3,1766
10,34,39,3,1766
11,34,39,3,1766
12,34,39,3,1766
13,34,39,3,1766
14,34,39,3,1766
15,34,39,3,1766
16,34,39,4,2421
17,34,39,4,2421
18,34,39,4,2421
19,34,39,4,2421
20,34,39,4,2421
21,34,39,4,2421
22,34,39,4,2421
23,34,39,4,2421
24,34,39,4,2421
25,34,39,4,2421
26,34,39,4,2421
27,34,39,4,2421
28,34,39,4,2421
29,34,39,4,2421
30,34,39,4,2421
1,35,1,204,120151
2,35,1,204,120151
3,35,1,204,120151
4,35,1,204,120151
5,35,1,204,120151
6,35,1,204,120151
7,35,1,204,120151
8,35,1,204,120151
9,35,1,204,120151
10,35,1,204,120151
11,35,1,204,120151
12,35,1,204,120151
13,35,1,204,120151
14,35,1,204,120151
15,35,1,204,120151
16,35,1,246,164664
17,35,1,246,164664
18,35,1,246,164664
19,35,1,246,164664
20,35,1,246,164664
21,35,1,246,164664
22,35,1,246,164664
23,35,1,246,164664
24,35,1,246,164664
25,35,1,246,164664
26,35,1,246,164664
27,35,1,246,164664
28,35,1,246,164664
29,35,1,246,164664
30,35,1,246,164664
1,35,2,155,91356
2,35,2,155,91356
3,35,2,155,91356
4,35,2,155,91356
5,35,2,155,91356
6,35,2,155,91356
7,35,2,155,91356
8,35,2,155,91356
9,35,2,155,91356
10,35,2,155,91356
11,35,2,155,91356
12,35,2,155,91356
13,35,2,155,91356
14,35,2,155,91356
15,35,2,155,91356
16,35,2,187,125200
17,35,2,187,125200
18,35,2,187,125200
19,35,2,187,125200
20,35,2,187,125200
21,35,2,187,125200
22,35,2,187,125200
23,35,2,187,125200
24,35,2,187,125200
25,35,2,187,125200
26,35,2,187,125200
27,35,2,187,125200
28,35,2,187,125200
29,35,2,187,125200
30,35,2,187,125200
1,35,3,189,111665
2,35,3,189,111665
3,35,3,189,111665
4,35,3,189,111665
5,35,3,189,111665
6,35,3,189,111665
7,35,3,189,111665
8,35,3,189,111665
9,35,3,189,111665
10,35,3,189,111665
11,35,3,189,111665
12,35,3,189,111665
13,35,3,189,111665
14,35,3,189,111665
15,35,3,189,111665
16,35,3,229,153033
17,35,3,229,153033
18,35,3,229,153033
19,35,3,229,153033
20,35,3,229,153033
21,35,3,229,153033
22,35,3,229,153033
23,35,3,229,153033
24,35,3,229,153033
25,35,3,229,153033
26,35,3,229,153033
27,35,3,229,153033
28,35,3,229,153033
29,35,3,229,153033
30,35,3,229,153033
1,35,4,81,47694
2,35,4,81,47694
3,35,4,81,47694
4,35,4,81,47694
5,35,4,81,47694
6,35,4,81,47694
7,35,4,81,47694
8,35,4,81,47694
9,35,4,81,47694
10,35,4,81,47694
11,35,4,81,47694
12,35,4,81,47694
13,35,4,81,47694
14,35,4,81,47694
15,35,4,81,47694
16,35,4,98,65363
17,35,4,98,65363
18,35,4,98,65363
19,35,4,98,65363
20,35,4,98,65363
21,35,4,98,65363
22,35,4,98,65363
23,35,4,98,65363
24,35,4,98,65363
25,35,4,98,65363
26,35,4,98,65363
27,35,4,98,65363
28,35,4,98,65363
29,35,4,98,65363
30,35,4,98,65363
1,35,5,183,108093
2,35,5,183,108093
3,35,5,183,108093
4,35,5,183,108093
5,35,5,183,108093
6,35,5,183,108093
7,35,5,183,108093
8,35,5,183,108093
9,35,5,183,108093
10,35,5,183,108093
11,35,5,183,108093
12,35,5,183,108093
13,35,5,183,108093
14,35,5,183,108093
15,35,5,183,108093
16,35,5,221,148138
17,35,5,221,148138
18,35,5,221,148138
19,35,5,221,148138
20,35,5,221,148138
21,35,5,221,148138
22,35,5,221,148138
23,35,5,221,148138
24,35,5,221,148138
25,35,5,221,148138
26,35,5,221,148138
27,35,5,221,148138
28,35,5,221,148138
29,35,5,221,148138
30,35,5,221,148138
1,35,6,188,111024
2,35,6,188,111024
3,35,6,188,111024
4,35,6,188,111024
5,35,6,188,111024
6,35,6,188,111024
7,35,6,188,111024
8,35,6,188,111024
9,35,6,188,111024
10,35,6,188,111024
11,35,6,188,111024
12,35,6,188,111024
13,35,6,188,111024
14,35,6,188,111024
15,35,6,188,111024
16,35,6,227,152155
17,35,6,227,152155
18,35,6,227,152155
19,35,6,227,152155
20,35,6,227,152155
21,35,6,227,152155
22,35,6,227,152155
23,35,6,227,152155
24,35,6,227,152155
25,35,6,227,152155
26,35,6,227,152155
27,35,6,227,152155
28,35,6,227,152155
29,35,6,227,152155
30,35,6,227,152155
1,35,7,185,109048
2,35,7,185,109048
3,35,7,185,109048
4,35,7,185,109048
5,35,7,185,109048
6,35,7,185,109048
7,35,7,185,109048
8,35,7,185,109048
9,35,7,185,109048
10,35,7,185,109048
11,35,7,185,109048
12,35,7,185,109048
13,35,7,185,109048
14,35,7,185,109048
15,35,7,185,109048
16,35,7,223,149446
17,35,7,223,149446
18,35,7,223,149446
19,35,7,223,149446
20,35,7,223,149446
21,35,7,223,149446
22,35,7,223,149446
23,35,7,223,149446
24,35,7,223,149446
25,35,7,223,149446
26,35,7,223,149446
27,35,7,223,149446
28,35,7,223,149446
29,35,7,223,149446
30,35,7,223,149446
1,35,8,206,121792
2,35,8,206,121792
3,35,8,206,121792
4,35,8,206,121792
5,35,8,206,121792
6,35,8,206,121792
7,35,8,206,121792
8,35,8,206,121792
9,35,8,206,121792
10,35,8,206,121792
11,35,8,206,121792
12,35,8,206,121792
13,35,8,206,121792
14,35,8,206,121792
15,35,8,206,121792
16,35,8,249,166912
17,35,8,249,166912
18,35,8,249,166912
19,35,8,249,166912
20,35,8,249,166912
21,35,8,249,166912
22,35,8,249,166912
23,35,8,249,166912
24,35,8,249,166912
25,35,8,249,166912
26,35,8,249,166912
27,35,8,249,166912
28,35,8,249,166912
29,35,8,249,166912
30,35,8,249,166912
1,35,9,248,146491
2,35,9,248,146491
3,35,9,248,146491
4,35,9,248,146491
5,35,9,248,146491
6,35,9,248,146491
7,35,9,248,146491
8,35,9,248,146491
9,35,9,248,146491
10,35,9,248,146491
11,35,9,248,146491
12,35,9,248,146491
13,35,9,248,146491
14,35,9,248,146491
15,35,9,248,146491
16,35,9,300,200761
17,35,9,300,200761
18,35,9,300,200761
19,35,9,300,200761
20,35,9,300,200761
21,35,9,300,200761
22,35,9,300,200761
23,35,9,300,200761
24,35,9,300,200761
25,35,9,300,200761
26,35,9,300,200761
27,35,9,300,200761
28,35,9,300,200761
29,35,9,300,200761
30,35,9,300,200761
1,35,10,96,56652
2,35,10,96,56652
3,35,10,96,56652
4,35,10,96,56652
5,35,10,96,56652
6,35,10,96,56652
7,35,10,96,56652
8,35,10,96,56652
9,35,10,96,56652
10,35,10,96,56652
11,35,10,96,56652
12,35,10,96,56652
13,35,10,96,56652
14,35,10,96,56652
15,35,10,96,56652
16,35,10,116,77640
17,35,10,116,77640
18,35,10,116,77640
19,35,10,116,77640
20,35,10,116,77640
21,35,10,116,77640
22,35,10,116,77640
23,35,10,116,77640
24,35,10,116,77640
25,35,10,116,77640
26,35,10,116,77640
27,35,10,116,77640
28,35,10,116,77640
29,35,10,116,77640
30,35,10,116,77640
1,35,11,104,61104
2,35,11,104,61104
3,35,11,104,61104
4,35,11,104,61104
5,35,11,104,61104
6,35,11,104,61104
7,35,11,104,61104
8,35,11,104,61104
9,35,11,104,61104
10,35,11,104,61104
11,35,11,104,61104
12,35,11,104,61104
13,35,11,104,61104
14,35,11,104,61104
15,35,11,104,61104
16,35,11,125,83741
17,35,11,125,83741
18,35,11,125,83741
19,35,11,125,83741
20,35,11,125,83741
21,35,11,125,83741
22,35,11,125,83741
23,35,11,125,83741
24,35,11,125,83741
25,35,11,125,83741
26,35,11,125,83741
27,35,11,125,83741
28,35,11,125,83741
29,35,11,125,83741
30,35,11,125,83741
1,35,12,162,95302
2,35,12,162,95302
3,35,12,162,95302
4,35,12,162,95302
5,35,12,162,95302
6,35,12,162,95302
7,35,12,162,95302
8,35,12,162,95302
9,35,12,162,95302
10,35,12,162,95302
11,35,12,162,95302
12,35,12,162,95302
13,35,12,162,95302
14,35,12,162,95302
15,35,12,162,95302
